0,0.000228475663637357,0.00974896035505932,0.000439313344891219,0.00037372095825784,0.000605569391690018,0.219612461106207,0.00861543599255193,0.000651540698795767,0.0254269592397351,0.000841303786173675,0.000177791437689197,0.000227072226099713,0.185345605378199,2.88E-05,0.000790819785087911,0.0140206957860993,0.000230071679771801,0.00149163277291088,0.00171307669950134,0.00859519146839186,0.00297858976484638,0.0153191564604497,0.00432985754959001,0,0.00222574777236485,0.00214924013649978,0.007773740645461,0.139109384297042,0.236173581473365,0.000207740303703385,0.00124971841782927,0.00679267890251964,0.00935239027683571,0.000148219708570085,0.000270262316295044,0.000123418390214648,4.76E-05,0,2.61E-05,0.000444146830649671,6.95E-05,0.000542442760380894,2.37E-05,0,1.31E-05,0,0.000116946558648443,0.000140509465688219,0.000497237298590444,0,0,0,3.32E-05,0.000755367051154517,0.000610471672970951,0.000240277638522622,0.00200961974435976,0,2.08E-05,0.000225096810286496,0.00139815974933603,0.000185214415947373,0.00047914447261823,0,0,5.51E-05,2.11E-05
0.000228475663637357,0,0.0175083303631696,0,0,3.67E-06,0.000684323914486815,1.60E-05,0.0280565130133956,4.54E-05,0.00177100404982513,0,0.0418574988696286,0.000278440072420859,0,0.0440212275877098,0.0184422655386931,0.00116066461362773,0.00312592846432854,0,0.00213614316607849,0.205548501473238,0.00276935495488536,0.0308964945441938,0.162292192784491,0.0307796485843279,0.186055998016504,0.00247384432897578,0.000216152592408342,0.000637459642179987,0.0221120379522378,0,0.000186180763508964,0.00522260813627839,0.000104449167819523,0.116548112423684,0.0150914522088064,0,0,0,0.000213626613501704,0,0.00012422278235558,3.34E-05,8.73E-05,4.69E-05,0.00253392333543223,4.37E-05,0,0.001050187482519,0.0043393681818183,0.000687185827278907,0.00448324513242674,0,0.000297201056697609,0.00256135305678989,0.000806230413987768,0.000500988749291161,0.008138815206912,0.0189496461193012,0.0589976340994332,0.000329142518239259,5.01E-05,0.000195125171694213,0.00343474375934951,0,2.46E-05,0.000711562530977689
0.00974896035505932,0.0175083303631696,0,0.000160551702015362,0.000149101276369498,0.000251771187490636,0.0578572149614527,0.00162299245338953,0.000914103848770243,0.00387370939551776,0.000322812645033112,1.18E-05,0.000324070570112657,0.0122753224905944,9.33E-05,0.00737284783282877,0.191515231512407,0.00239382213536385,0.0104640007010117,9.25E-06,0.0649318922465055,0.0109928824223283,0.466268652060116,0.0046043186776215,0.000104646541394447,0.12336550952721,0.469974958841294,0.0252773698395463,0.00291044586895148,0.0417333231504615,0.000141104159550738,0.000102620181921937,0.00107181565469593,0.0587639459857391,8.40E-05,0.0311868168611504,0.0216357343356576,7.33E-06,0.000115004750123034,3.05E-05,0.000317654413857394,2.01E-05,0.00023377503007988,1.78E-05,0,0.000135970298517443,7.67E-05,7.99E-05,0.000266821813645741,0.00212653215312202,0.00190455110076669,4.12E-05,0.000364323619667778,1.33E-05,0.000888160719826044,0.00376708021251321,0.00476993143070079,0.00119936929916596,0.000179965084701796,0.00295118654177941,0.050168746601173,0.000738636813326553,7.75E-05,0.000388663621237438,3.36E-05,0,5.63E-05,0.000551737891305245
0.000439313344891219,0,0.000160551702015362,0,0.00029934513236721,0.00576405714152748,0.00417718730017609,0.00388224433339283,0.0529936038568453,0.240574601802875,0.000171960111542822,0.173732171434621,5.03E-05,0.00490734411443474,0.00120684732286325,2.05E-05,3.40E-05,0,0.000126646891753902,0.849934276575482,0.000170576118223176,0.00026729824375046,0.000110541456826909,0.603290222482832,0,5.44E-05,6.11E-05,0.579700143545638,0.00260147866609548,0.000296867079766674,7.69E-05,0.000475723958961851,0.00165489696212088,0.00188052065732472,0.000229390955919708,0,4.93E-06,0.0819798216739364,1.97E-05,0.000870994439746964,0.00215056327626858,0.000530645260014521,0.00152721144247915,0.0187739558621537,6.82E-05,0.0170615724972941,6.35E-06,0.000765152430761275,0.000241277391508872,8.59E-05,0,0,1.16E-05,0.0306969936932088,4.35E-05,1.36E-05,3.24E-05,0.00723605316074203,0,1.92E-05,7.38E-06,0.0284948767539986,0.000406611348516744,4.28E-05,1.41E-05,4.18E-05,0.000196401245820975,0.000214210150406719
0.00037372095825784,0,0.000149101276369498,0.00029934513236721,0,0.0709677689729438,0.00107784972009717,0.0112336103353372,0.00061666719331221,0.000951751299205886,0.00029030312514007,0.00209618177144185,0,0.00409506940336976,0.00872033640918883,0.000356711483275184,0.000109510988221141,0,9.79E-05,0.000911339669563456,0.000347362969807196,0.000260531949159471,0.0005010546742087,0.000293003495513679,0,2.90E-05,0.000181076966072375,0.000281284169507876,0.000916266701264222,0.000367417642072408,0,0.0376502570967161,5.20E-05,0.00189370725815066,0,0,4.36E-05,6.22E-05,0.000336080585923507,0.000402219666543263,1.15E-05,0,0,5.97E-06,0,0.000847508059017006,0,0,0.000541900296643536,0,0,0,4.43E-05,0,8.15E-05,0,0.000100870833255851,0.000145346756499874,0,1.12E-05,4.79E-05,0.000120322221951263,3.48E-05,6.05E-05,0,0,6.93E-05,0
0.000605569391690018,3.67E-06,0.000251771187490636,0.00576405714152748,0.0709677689729438,0,0.0603276188917528,0.112819062713029,0.00385283471807768,0.170896323629395,0.000359833585341869,0.351827224352617,2.72E-05,0.0129418530900425,0.185522222549683,7.93E-05,8.87E-05,5.61E-05,0.000115764837361576,0.0241217816767913,0.000403243555300966,8.09E-05,0.000347318578740326,0.00248265836438215,4.06E-06,7.57E-05,0.000174092884406241,0.0167300123363787,0.00263497461962785,0.0006134385641179,0,0.00746497917726204,0.000502798949066198,0.00156287162288698,5.07E-05,0,5.93E-05,0.000225429782529649,7.03E-05,0.000702721396501883,0.000394103388327054,4.57E-05,0.000158630575563919,0.000290450547347816,0,0.00377648494827318,0,6.12E-05,0.000419907494336966,5.05E-05,3.15E-05,0,0,6.63E-05,0.000114453339270309,1.02E-05,9.81E-05,0.000735658067189964,0,0,3.02E-05,0.000700124540144375,2.50E-05,1.34E-05,0,4.19E-06,1.54E-05,3.11E-06
0.219612461106207,0.000684323914486815,0.0578572149614527,0.00417718730017609,0.00107784972009717,0.0603276188917528,0,0.0935992408655862,0.0403216554827543,0.510228906868534,0.00166612500279113,0.00500221830501392,0.000382572965739273,0.220228369665804,0.0036068316692409,0.00431131190622399,0.0133520110831683,0.000416237825569112,0.00218325292977765,0.00260908563666017,0.0684474088981316,0.00885261976632419,0.053967642950281,0.0507840117191376,9.68E-05,0.0121714259297869,0.0165151965723386,0.657407950017481,0.0647542626007391,0.261713697645099,0.000151504258497855,0.00198021457874884,0.0317284978413174,0.0312164288197026,0.0015292000535851,0.000359031516640348,0.000835685775645046,0.00255583101229252,1.87E-05,0.000387550365304302,0.0148373485222492,0.0024923790066922,0.00718168129863968,0.0043936408994758,7.27E-05,0.000923519056724785,3.17E-05,0.00404761185204142,0.000147757801908958,0.00159379159645232,0.000173466193831456,2.98E-05,4.75E-05,0.000825814989761879,0.00360754023514157,0.00335164421233153,0.00204149014874419,0.0382657366390182,2.73E-05,0.00014651301867213,0.00189449721127717,0.0358755931929265,0.00258222956263551,0.00342462045391523,9.04E-06,1.59E-05,0.00126632632924066,0.0014805373793934
0.00861543599255193,1.60E-05,0.00162299245338953,0.00388224433339283,0.0112336103353372,0.112819062713029,0.0935992408655862,0,0.00240446980352881,0.143406076965884,0.00299011069610377,0.01226411569413,0.000491820986806153,0.203324615407056,0.00562246464229271,0.000108122115848117,0.00161763310481818,0.000147557648811543,0.000885202304545065,0.013533759710387,0.00177832550932996,0.000681179030923852,0.00255430400214926,0.00463535642654538,2.43E-05,0.00113965131614656,0.000640423142340084,0.0149133618914669,0.0171453350105531,0.0140056269937799,0.000236577318427775,0.0160810393136465,0.00119509047825063,0.0139376594510877,0.000114504255677708,2.62E-05,3.56E-05,0.000258859971395202,0,2.67E-05,0.00112604737035563,8.41E-05,0.000554022894093404,0.000365335627859986,0,0.000181011027552397,0,0.000317621917732275,0,9.66E-05,0,0,0,0.000105876576583499,0.000286304982395774,0.00020317162252609,7.03E-05,0.00244336218927543,0,0,4.60E-05,0.00236006882121163,0.000210016822183256,0.000249395091888187,0,1.26E-05,1.68E-05,0.00016942637592837
0.000651540698795767,0.0280565130133956,0.000914103848770243,0.0529936038568453,0.00061666719331221,0.00385283471807768,0.0403216554827543,0.00240446980352881,0,0.0338944313234043,0.000223274681854802,0.148609106398646,0.00134729843375611,0.00624394007809372,0.114491378994931,0.00134875527735442,0.000799985010218294,4.97E-05,0.000186242924916932,0.0667221963214258,0.00112742057642084,0.303132478598231,0.00077319321451132,0.376991819971755,0.00440559631453976,0.00146190811925709,0.00782377676775328,0.0954402297059733,0.00263402461588699,0.00120185943021406,0.000757241316863456,0.000405103780841086,0.00397857562530949,0.00199433574468008,0.00143252386970921,0.000211214032088277,0.000218800365782626,0.00388823694795072,0.000101869086711469,0.000462500730105323,0.00786622055060635,0.00147265934926012,0.0327605443418063,0.0030913360798834,7.15E-05,0.0332889663304293,4.88E-05,0.00224186387638255,0.000323611924376308,0.0034217693377594,9.16E-05,0,0.000148775193486943,0.000746461722861864,0.00375908201540628,0.00719198443374201,0.00203517279367073,0.0311229740899284,5.95E-05,0.00010119738570354,0.000245716855853712,0.0218072489064541,0.00145696430737522,0.00259127901116787,0.000133938033364816,5.60E-05,0.00134826422567065,0.00100012527986917
0.0254269592397351,4.54E-05,0.00387370939551776,0.240574601802875,0.000951751299205886,0.170896323629395,0.510228906868534,0.143406076965884,0.0338944313234043,0,0.0018746100647152,0.0920009929361307,0.000351561745261017,0.0997869353625469,0.00572190941889541,0.000183807740364408,0.00165088881694393,0.000165535293897173,0.000846092683872535,0.328103500631268,0.0028765349771773,0.000749157500784596,0.00322471632353186,0.0558573286594535,3.01E-05,0.00134241335529877,0.00108870611507528,0.303489092339513,0.0285898728512744,0.0105786095822214,9.82E-05,0.00190565665752668,0.00866632445443985,0.0147539900375183,0.000347199771114164,4.69E-06,9.25E-05,0.00742845995679886,1.51E-05,0.000528614049931464,0.0084677065725099,0.00127078801740464,0.00149382155629953,0.00834108013271258,8.60E-06,0.00204643774948892,1.77E-05,0.00154657334912525,2.24E-05,0.000118866952784612,9.63E-06,1.56E-05,8.83E-06,0.00159059466479843,0.000337100676731829,0.000443449186909767,0.000161857838223141,0.0211060497949923,0,1.44E-05,0.000108663555463183,0.0211856498820164,0.000648457028890819,0.000403647218655049,0,7.24E-06,0.000207441242024808,0.000429642591224689
